sample_id,PCA1,PCA2,PCA3,label
101254,0.8098143796766113,3.024773985086533,-1.6973455533162016,feces
101255,-0.6626904760217628,-1.9242209171954514,-0.16947561849080456,feces
10126,0.854222385696095,-2.8975111592518212,0.703989353455251,feces
101262,-3.7954779096326035,-1.95009400135323,-4.678600526338231,feces
101264,0.1603088705734014,0.16821048195322158,0.7651077992538012,feces
101268,-1.3995124769822243,-4.364282951888932,0.6265904979773033,feces
101270,-0.5337582105282603,-0.8799241675979945,1.0159083854597928,feces
101271,0.7140518042959466,2.024417990315481,0.049757266821961695,feces
101272,-0.7172039343317597,-0.3590304202179135,-0.12583672150720174,feces
101273,1.0412928466012232,7.684199139030636,-1.6400983590684004,feces
101280,4.4768269486275285,3.104815563329313,0.7157249307697142,feces
101281,-2.537465298105775,-2.3003801760370632,0.6922696699621224,feces
101282,8.673403897703208,5.0382684873983035,-2.621408419136314,feces
101286,-0.012445578763311293,-2.606229433320138,0.9710480266779289,feces
101287,-0.4591072638938029,-2.3415454263161206,0.3583228590822562,feces
101288,-3.3478945555491157,-5.169687442180173,-0.43717274140328577,feces
10129,-0.9428039637054518,-2.5759985008274486,-2.5363879170481574,feces
101291,-2.0448803744887667,-8.62619912074286,3.101943154287272,feces
101297,2.5943384852565856,0.6029385328400757,0.9746021631473,feces
101298,9.620723296592814,-2.795674471581192,4.51909108401873,feces
101299,0.14790103972121088,-3.940888201444076,1.8851217074300786,feces
10130,-1.3023818319702083,-0.24015699453141245,-1.9704813396158547,feces
101301,-0.5995929792238937,-2.039427773771031,0.36785638697901624,feces
101302,8.33399389473008,8.149059352209353,-4.041282499083054,feces
101303,6.208077422117886,4.232497159358028,0.7509704753904268,feces
101304,3.2648361079732315,0.43665503859366533,1.2359848014003787,feces
101307,2.802877895228277,-6.533189664005982,4.312736938857797,feces
101308,12.613323971012871,10.881987633745718,-3.9216395402948434,feces
10131,-9.520943433306048,5.379479165753134,-0.8910693316237812,sebum
101311,3.2811984211114034,6.5141082374824935,-3.5930499911284577,feces
101312,4.583590241882856,-1.0238080081813221,0.8472673943599299,feces
101313,-0.9039259682547351,-1.5214811260052707,1.7027084320530677,feces
101315,-1.6799766154810816,-4.749867878653297,0.3221216190566182,feces
101316,-0.4115465457880159,-4.600783252194663,2.8440102715509465,feces
101319,-0.10353847855084732,-2.487441625009787,-0.8549086090290037,feces
101320,-1.14204999547042,-4.481650369425363,2.4279812514479713,feces
101321,3.8417582365699987,-0.38910591037768505,0.4660293995296605,feces
101322,-2.774729371763234,-6.2394928297127255,3.2445218084680096,feces
101324,1.260471556362049,-6.3755889275367945,6.440770745926503,feces
101325,5.568402883359201,2.280071714055272,2.1119676580965376,feces
101326,0.9335615313991501,1.8575226710977228,-2.362914237941912,feces
101328,3.1883812221707855,0.34957455909407,0.8162064116840684,feces
101329,10.332270584594179,0.2463926435122446,2.7754890984282174,feces
101330,3.938571211099365,0.25042739741427755,-1.2239534517730326,feces
101331,-2.199127744128343,-6.78018583027196,1.9887781869217873,feces
101332,22.955350930609974,3.843560058311346,5.860805393705631,feces
101334,1.0949655882779097,1.3061808972069688,-3.7708458199811243,feces
101335,11.970152859499969,5.614902764020591,0.10532400636393326,feces
101337,5.02005402160466,10.602418870861896,-3.0383175924693337,feces
10134,4.706713631420329,-9.748349644748401,3.8855459681750504,feces
101345,9.223369088268981,0.570179259542885,-2.5860371785165865,feces
101346,3.4101249670753253,0.368695515099935,-3.345050937186102,feces
101349,-1.2337935913686793,-1.0883773892106037,-1.1789495817185471,feces
10135,5.078103275820653,3.3094725557990308,-3.493251450231036,feces
101350,-5.526012508580512,-5.176978322063521,-1.7772421395171767,feces
101353,-2.0217717754708744,-2.9639699741989727,0.17981670918641393,feces
101359,3.640764091803218,5.95033533086104,-3.108731989151212,feces
10136,6.042209399898483,4.363745745831308,-2.6592607100558006,feces
101368,0.8966238696403431,3.4457309679297405,-2.1397549315218676,feces
10137,4.562051184854551,7.811843190315326,-3.531401165968276,feces
10138,-1.2830233718545365,-5.268563267615053,1.5736275217452982,feces
101380,-2.0580846782247604,-2.6556417710588045,0.48126745197909726,feces
101381,-1.5657802963874539,-3.043996937387204,-1.16350593693698,feces
101382,-1.1129329372630719,-1.8425784807776453,-0.1304245610904941,feces
101383,0.684618598562611,-1.5938059161041616,0.8740977730231577,feces
101386,1.818215925156301,3.4664593456464226,-2.3131358462215004,feces
101389,-1.2501133146076764,3.7626485377181997,-3.478020982264484,feces
10139,-0.8438768111464644,-0.6332491163239408,-1.45232567657337,feces
101392,-0.34434833255697994,2.8430529542410823,-0.3765844648453818,feces
101393,-0.9232291641827318,-3.5591694400750806,-0.9296581731617318,feces
101394,-0.955525080063584,-0.5647068381637692,-1.5325303989890502,feces
101396,-0.16275685082988708,-2.6063702503905253,1.7761779362337453,feces
101404,3.66155563771276,4.178359324998056,-2.4029224799772133,feces
101410,-0.8965288723898338,-1.2779974703572985,-0.8692613278346925,feces
101411,1.912571711272666,-1.9419898157703364,-1.132072911348881,feces
101412,-2.8030947028791062,-0.8080097259040299,-3.023384182179748,feces
10147,7.583309725478506,6.473766468322382,-2.133339214343628,feces
10154,-1.3116791837705146,-0.6173134481580248,-0.3656571111467078,feces
10161,-0.048332327963572876,-8.276694057476595,0.9755138659863883,feces
10162,16.94811448838865,15.489408463054035,-5.280193698598193,feces
10163,1.13107847538064,-2.9582194671883553,-0.5880464669914406,feces
10169,9.004987321124956,9.564599450937571,-5.958268905406627,feces
10170,-1.7230978019395866,-5.053678756166423,-0.018596652098084514,feces
10171,-11.322804924548294,7.382274696626922,1.4401878346931218,saliva
10172,0.6403618142189069,-0.4653483875707594,-3.471713731618749,feces
10173,-0.8169508767437608,-0.5415263308254082,-2.0784452154206905,feces
10174,0.4898430018945841,0.19075859850241503,0.8563092645827999,feces
10178,4.723459130110874,1.0660884620973425,-3.6741952251194387,feces
10179,6.443466792993358,4.96205929436186,-3.128944895256909,feces
1018,15.45231445038525,1.9403072322817723,3.6107191243994676,feces
1018,10.31782019603344,4.564351970994648,1.7670998329192844,feces
10181,0.11187099779739962,1.3667595494171996,0.16925875721807104,feces
10182,-8.667332534668102,0.7079769834183796,-2.542774388348146,sebum
10183,-0.16764861276317683,-2.7213574119624475,0.07515225746351221,feces
10184,-0.9286672820985638,-3.829724295519415,1.41037449366661,feces
10186,0.28885356511881716,-4.27903647383086,-0.6410510217365913,feces
10189,-0.2549690890836276,-2.5761509253843573,-1.9549413709838863,feces
10190,1.1858821206449008,2.0650216540119564,1.3629781025032386,feces
10191,-1.5293793954198662,-5.026589259333503,1.4271664950592269,feces
10192,-6.689653925917665,-4.986413863190095,-1.284016062782183,feces
10198,1.7153598707950442,-0.8339198575053953,-2.0111237253229657,feces
1020,-3.890821440644053,-6.467044917406863,0.729701406513903,feces
10200,-2.9282419485520936,-3.0623217720546747,-0.7889814362963614,feces
10205,5.866495053938405,6.594623511111499,-4.409876037604769,feces
10206,-1.4268896343579018,-3.175466490925021,0.5430570344967289,feces
10207,2.875276360829534,2.391428130297542,-3.784171635351453,feces
10208,1.626885453906447,-1.4824925912195595,-0.9877728498196393,feces
10209,-1.3086634665583143,-4.81689089394787,0.3256062144207088,feces
10211,7.051219840635168,2.5902080543439205,1.0883314627745388,feces
10212,3.815807515171013,5.163504490806805,-8.535643633445057,feces
10218,-1.4359965101875,-0.7503183237154066,-1.1857373799964235,feces
1022,-3.7177496394681686,-1.545026127000005,1.1393697763751756,feces
10225,0.07964536301422802,-5.693707273343424,-0.0038623244104259956,feces
10228,-1.6584768367727005,-4.029165719641154,0.16584554883008734,feces
10229,-3.141799718469829,-7.158993768441539,3.4717935549378667,feces
10230,8.444156636760036,7.619270064953531,-2.0260038761499013,feces
10231,1.8965619699490097,0.3942104089111129,-0.162818654631987,feces
10232,1.3949485321909647,-0.9394808979498175,-1.7729939000394734,feces
10233,-0.08342814649236135,0.16974169550690216,-3.3595302922528183,feces
10236,3.0848059400552255,-0.34303448041709556,-1.5942630277196397,feces
10240,-6.588699539619317,8.238993889201277,6.869428513051742,feces
10244,-0.6392902393370622,-1.6227069840046133,-1.716710820159085,feces
10246,2.1029778858050014,-1.4925344066860882,2.4079005999083596,feces
10247,-1.550732012233451,-3.061686207759879,-0.8690653678030056,feces
10248,8.350651869851117,9.03960291079809,-5.766934628561145,feces
10249,-2.611971634411364,-4.227187994416374,-1.6822520906686058,feces
1025,-2.9920269145612384,-3.7114608872145225,2.3238970061570106,feces
10252,-1.4923745361100382,-6.2363238147870925,1.262753968630544,feces
10253,-13.305654977010507,8.440177616042728,-0.9830003388515748,saliva
10254,-1.4796691808358298,-0.7476036125425712,-1.53581301637367,feces
10255,-13.125494281466612,8.165607762973119,4.458187406214418,saliva
10256,4.492155979233215,-1.402463850629514,0.2597074322211626,feces
10257,-13.353171555692851,8.368645558544086,-0.13082906030193023,saliva
