index,sample_name,faith_pd,sample_id
8492,10317.000013301.2911,15.59879,13301
8493,10317.000015139.2919,14.63488,15139
8494,10317.000076489.54638,11.56505,76489
8495,10317.000051218.26531,11.37226,51218
8496,10317.000015164.2919,16.530520000000003,15164
8497,10317.000023853.2988,12.31593,23853
8498,10317.000010875.2917,10.52959,10875
8499,10317.000087286.56079,13.06634,87286
8500,10317.000063306.31503,16.94455,63306
8501,10317.000023618.3099,17.49785,23618
8502,10317.000038194.26484,19.71956,38194
8503,10317.000023176.3018,15.03212,23176
8504,10317.000068253.25862,11.035810000000001,68253
8505,10317.000003059.2948,11.79944,3059
8506,10317.000001175.2911,13.389689999999998,1175
8507,10317.000020490.3020,7.499289999999999,20490
8508,10317.000014134.2911,14.95818,14134
8509,10317.000050495.46739,7.19422,50495
8510,10317.000058835.31503,14.553259999999998,58835
8511,10317.000047733.25853,19.457989999999995,47733
8512,10317.000035767.25501,14.377529999999998,35767
8513,10317.000076671.51570,14.84147,76671
8514,10317.000013358.2926,5.79556,13358
8515,10317.000058407.25853,11.77288,58407
8516,10317.000068847.41931,11.55717,68847
8517,10317.000068316.26479,14.831670000000004,68316
8518,10317.000069651.31503,7.25864,69651
8519,10317.000002490.2905,13.371199999999998,2490
8520,10317.000003896.2907,15.523629999999999,3896
8521,10317.000041711.48742,4.97452,41711
8522,10317.000007348.26483,8.39073,7348
8523,10317.000015212.4583,15.99406,15212
8524,10317.000022098.3020,19.72107,22098
8525,10317.000049924.25501,13.430470000000001,49924
8526,10317.000073898.50470,12.06868,73898
8527,10317.000023445.2988,14.73334,23445
8528,10317.000027804.3020,19.04363,27804
8529,10317.000030148.2982,11.996789999999999,30148
8530,10317.000071912.30606,6.744679999999999,71912
8531,10317.000010920.2932,13.47991,10920
8532,10317.000059199.26531,13.39192,59199
8533,10317.000052085.4491,16.637119999999996,52085
8534,10317.000069407.45578,16.66852,69407
8535,10317.000029620.2982,13.384419999999995,29620
8536,10317.000003092.2948,11.987970000000002,3092
8537,10317.000039539.25853,12.25763,39539
8538,10317.000030668.26484,19.5969,30668
8539,10317.000005999.2905,14.33501,5999
8540,10317.000043151.26484,17.693839999999994,43151
8541,10317.000060359.26478,17.78764,60359
8542,10317.000093114.52698,13.727089999999999,93114
8543,10317.000065419.26478,10.454820000000002,65419
8544,10317.000073925.50470,13.70282,73925
8545,10317.000016234.2921,21.131940000000004,16234
8546,10317.000046586.4033,11.033600000000002,46586
8547,10317.000046627.4033,7.3783199999999995,46627
8548,10317.000021229.3022,11.043510000000001,21229
8549,10317.000079434.45578,15.964720000000002,79434
8550,10317.000073260.31503,12.96472,73260
8551,10317.000038171.25501,19.22743,38171
8552,10317.000009368.2907,13.404139999999998,9368
8553,10317.000048303.7852,19.77282,48303
8554,10317.000010401.26485,5.04378,10401
8555,10317.000038166.26484,15.479729999999998,38166
8556,10317.000046297.4491,13.96139,46297
8557,10317.000028545.2982,16.523850000000003,28545
8558,10317.000006948.2988,13.22444,6948
8559,10317.000017217.2921,23.20746,17217
8560,10317.000039703.25853,16.57366,39703
8561,10317.000094704.53379,13.17084,94704
8562,10317.000003757.2946,11.64681,3757
8563,10317.000007850.2926,8.486389999999998,7850
8564,10317.000043119.4016,12.54117,43119
8565,10317.000012356.2932,10.74853,12356
8566,10317.000046119.4016,15.886379999999999,46119
8567,10317.000015931.2919,16.655399999999997,15931
8568,10317.000065714.31503,14.522050000000002,65714
8569,10317.000010477.32954,14.762279999999995,10477
8570,10317.000054049.26478,20.2942,54049
8571,10317.000007267.26483,13.9013,7267
8572,10317.000103911.62401,9.95876,103911
8573,10317.000041652.4016,13.18035,41652
8574,10317.000014980.2923,17.64464,14980
8575,10317.000066933.30606,19.36063,66933
8576,10317.000099073.56079,8.112300000000001,99073
8577,10317.000026531.2982,12.599769999999998,26531
8578,10317.000098406.62401,11.647720000000005,98406
8579,10317.000047784.4016,12.541530000000002,47784
8580,10317.000007435.26483,10.40332,7435
8581,10317.000007188.32954,16.79626,7188
8582,10317.000014974.2917,9.36095,14974
8583,10317.000065577.31503,20.1679,65577
8584,10317.000034176.30606,5.86689,34176
8585,10317.000036925.3099,15.712320000000002,36925
8586,10317.000069071.26480,22.99132,69071
8587,10317.000072251.50470,15.717160000000002,72251
8588,10317.000013832.2917,19.13438,13832
8589,10317.000066437.30606,12.627189999999999,66437
8590,10317.000012138.2988,10.36036,12138
8591,10317.000059881.41931,17.189159999999998,59881
8592,10317.000097258.54638,12.7049,97258
8593,10317.000007597.26485,7.841899999999999,7597
8594,10317.000002615.3098,20.80297,2615
8595,10317.000022510.3516,15.339340000000002,22510
8596,10317.000028105.3099,15.59043,28105
8597,10317.000018053.4021,15.927170000000002,18053
8598,10317.000070647.50470,8.9184,70647
8599,10317.000001022.2907,19.5217,1022
8600,10317.000050283.7852,16.816119999999998,50283
8601,10317.000010325.32954,8.426390000000001,10325
8602,10317.000071979.41931,11.64308,71979
8603,10317.000042610.26478,12.84158,42610
8604,10317.000036427.3099,20.59078,36427
8605,10317.000016715.2921,18.12312,16715
8606,10317.000098867.54638,20.91561,98867
8607,10317.000040055.3516,11.32064,40055
8608,10317.000100424.56079,9.259099999999998,100424
8609,10317.000067450.26479,19.5328,67450
8610,10317.000097816.56187,14.13638,97816
8611,10317.000013643.2917,19.60613,13643
8612,10317.000021639.3018,15.52561,21639
8613,10317.000067902.30606,17.174010000000006,67902
8614,10317.000093001.54638,15.00619,93001
8615,10317.000007090.2812,7.8426399999999985,7090
8616,10317.000066450.25853,21.01317,66450
8617,10317.000031491.3516,20.34113,31491
8618,10317.000013515.4491,10.952940000000002,13515
8619,10317.000009742.2917,12.951939999999999,9742
8620,10317.000039747.31503,13.19038,39747
8621,10317.000020358.2988,11.69279,20358
8622,10317.000029157.26531,16.49859,29157
8623,10317.000090069.51570,9.062259999999998,90069
8624,10317.000012819.26483,10.47606,12819
8625,10317.000068380.30606,19.98112,68380
8626,10317.000032815.32981,15.948060000000002,32815
8627,10317.000060047.26478,5.890699999999999,60047
8628,10317.000013240.2913,12.77528,13240
8629,10317.000002350.2907,17.328049999999998,2350
8630,10317.000071405.30606,10.36312,71405
8631,10317.000058947.25853,14.75947,58947
8632,10317.000035350.2982,5.423699999999998,35350
8633,10317.000069640.26478,17.11723,69640
8634,10317.000030555.3516,13.566129999999998,30555
8635,10317.000005727.2905,16.58973,5727
8636,10317.000054109.26531,8.52719,54109
8637,10317.000063217.26480,13.805149999999998,63217
8638,10317.000066847.26480,17.8606,66847
8639,10317.000049132.4491,19.57251,49132
8640,10317.000032909.4016,12.73707,32909
8641,10317.000074716.42299,17.378549999999994,74716
8642,10317.000090079.52698,6.803210000000001,90079
8643,10317.000054319.7852,15.549789999999998,54319
8644,10317.000082871.48742,12.591619999999999,82871
8645,10317.000012336.2911,16.115679999999998,12336
8646,10317.000016259.2921,19.97047,16259
8647,10317.000076300.56187,9.12403,76300
8648,10317.000023017.3018,3.68948,23017
8649,10317.000003611.3098,10.85902,3611
8650,10317.000009645.2932,17.96345,9645
8651,10317.000040180.25853,15.281229999999999,40180
8652,10317.000006021.2905,9.576480000000002,6021
8653,10317.000058397.42298,13.650120000000001,58397
8654,10317.000034123.2982,7.903589999999999,34123
8655,10317.000020788.3020,15.380899999999995,20788
8656,10317.000100452.56079,16.74113,100452
8657,10317.000023580.25370,15.60883,23580
8658,10317.000005873.2932,3.7955099999999997,5873
8659,10317.000052445.4583,14.135729999999999,52445
8660,10317.000069627.26480,16.6057,69627
8661,10317.000054026.25501,18.29125,54026
8662,10317.000006676.2960,11.60699,6676
8663,10317.000029477.2982,16.08009,29477
8664,10317.000001734.2909,18.50931,1734
8665,10317.000041274.25862,13.44842,41274
8666,10317.000011154.2932,11.87566,11154
8667,10317.000027670.3020,13.06818,27670
8668,10317.000013480.2917,18.83773,13480
8669,10317.000046431.25853,18.7535,46431
8670,10317.000023005.2982,19.74602,23005
8671,10317.000026135.3020,15.83074,26135
8672,10317.000018082.2988,10.22829,18082
8673,10317.000093027.54638,4.19454,93027
8674,10317.000076466.48742,19.32881,76466
8675,10317.000001130.2948,9.007019999999997,1130
8676,10317.000029146.3020,17.02751,29146
8677,10317.000052041.4583,12.90682,52041
8678,10317.000060346.25370,11.57118,60346
8679,10317.000069299.26479,13.19081,69299
8680,10317.000037974.26484,13.24891,37974
8681,10317.000012183.2913,19.988,12183
8682,10317.000093400.52698,13.765770000000002,93400
8683,10317.000097226.54638,10.570320000000002,97226
8684,10317.000022634.3018,11.92185,22634
8685,10317.000048278.25501,13.70011,48278
8686,10317.000002905.2946,11.81708,2905
8687,10317.000016215.2921,22.73535,16215
8688,10317.000098797.56187,20.50332,98797
8689,10317.000058839.30606,6.866839999999998,58839
8690,10317.000069373.62401,14.640929999999996,69373
8691,10317.000023245.3020,10.52074,23245
8692,10317.000006776.2932,15.254229999999998,6776
8693,10317.000086659.51570,19.52683,86659
8694,10317.000098343.62401,8.770729999999999,98343
8695,10317.000074194.54638,8.428939999999997,74194
8696,10317.000039905.3516,17.3366,39905
8697,10317.000063474.31503,22.3936,63474
8698,10317.000028513.3516,20.11585,28513
8699,10317.000041784.4016,18.51895,41784
8700,10317.000020515.2988,9.575410000000002,20515
8701,10317.000022142.3020,17.564909999999998,22142
8702,10317.000069607.26479,8.334380000000001,69607
8703,10317.000101325.62401,8.431939999999999,101325
8704,10317.000009128.2909,11.32094,9128
8705,10317.000096874.62401,5.921940000000001,96874
8706,10317.000054345.25370,11.466820000000002,54345
8707,10317.000013273.2911,9.97489,13273
8708,10317.000059936.26478,15.29406,59936
8709,10317.000027315.3020,6.38244,27315
8710,10317.000015856.2923,16.264219999999998,15856
8711,10317.000014918.2988,8.545239999999998,14918
8712,10317.000014035.2982,6.28465,14035
8713,10317.000051179.26481,14.18828,51179
8714,10317.000022911.3020,6.3485200000000015,22911
8715,10317.000087123.48742,16.252589999999998,87123
8716,10317.000002099.2905,18.62792,2099
8717,10317.000012950.2911,18.40366,12950
8718,10317.000011352.2911,20.4985,11352
8719,10317.000042772.4491,14.513329999999998,42772
8720,10317.000028178.3022,13.28525,28178
8721,10317.000021947.48742,11.469430000000001,21947
8722,10317.000028842.3099,14.33537,28842
8723,10317.000023052.3020,12.99069,23052
8724,10317.000010953.2988,14.98781,10953
8725,10317.000094605.53379,18.644779999999997,94605
8726,10317.000101101.56187,15.61362,101101
8727,10317.000050463.46739,28.58297,50463
8728,10317.000098778.56187,10.51664,98778
8729,10317.000031898.4583,14.54432,31898
8730,10317.000049842.4491,5.6010800000000005,49842
8731,10317.000041931.26481,9.47548,41931
8732,10317.000069623.31503,14.89644,69623
8733,10317.000030765.3099,17.46756,30765
8734,10317.000051110.45578,10.53898,51110
8735,10317.000063003.25370,18.81963,63003
8736,10317.000012850.32954,7.846379999999999,12850
8737,10317.000014970.3018,13.797339999999998,14970
8738,10317.000099068.56187,10.84603,99068
8739,10317.000029340.3098,14.02694,29340
8740,10317.000020749.30606,11.36354,20749
8741,10317.000013048.2932,10.966369999999998,13048
8742,10317.000069705.26478,11.975269999999998,69705
8743,10317.000021280.2988,12.234879999999995,21280
8744,10317.000028652.7852,18.47078,28652
8745,10317.000075916.54638,14.722779999999998,75916
8746,10317.000013941.3098,11.148719999999999,13941
8747,10317.000066875.31503,18.28363,66875
8748,10317.000050975.46739,9.54366,50975
8749,10317.000066946.31503,8.381219999999999,66946
8750,10317.000029266.3022,11.60892,29266
8751,10317.000051999.7852,10.65306,51999
8752,10317.000066746.25853,14.726539999999998,66746
8753,10317.000054117.26531,6.674239999999998,54117
8754,10317.000067843.26479,11.94423,67843
8755,10317.000041688.4016,17.517429999999997,41688
8756,10317.000068092.30606,9.592989999999999,68092
8757,10317.000012453.32954,17.525169999999996,12453
8758,10317.000007767.2926,8.556199999999999,7767
8759,10317.000069333.31503,16.23905,69333
8760,10317.000034199.25501,14.859370000000002,34199
8761,10317.000020707.3020,7.11022,20707
8762,10317.000022273.25370,4.546640000000001,22273
8763,10317.000092721.53379,14.589869999999998,92721
8764,10317.000014369.2919,15.73425,14369
8765,10317.000023612.30606,10.35157,23612
8766,10317.000068062.26479,13.14241,68062
8767,10317.000023620.3020,16.603360000000002,23620
8768,10317.000002944.2907,14.13937,2944
8769,10317.000037549.4016,20.22972,37549
8770,10317.000030037.25370,9.61471,30037
8771,10317.000067509.26479,11.922420000000002,67509
8772,10317.000049824.4016,20.597839999999998,49824
8773,10317.000029543.4583,16.75938,29543
8774,10317.000040147.4016,18.336559999999995,40147
8775,10317.000066891.25862,17.830080000000006,66891
8776,10317.000051256.7852,15.123539999999998,51256
8777,10317.000026015.3018,6.84547,26015
8778,10317.000030449.50470,13.37725,30449
8779,10317.000022282.30606,11.365939999999998,22282
8780,10317.000002722.2913,13.278919999999998,2722
8781,10317.000067444.26479,18.47036,67444
8782,10317.000097169.62401,11.57623,97169
8783,10317.000053316.7852,15.56134,53316
8784,10317.000041664.4016,20.26007,41664
8785,10317.000041744.4016,19.369160000000004,41744
8786,10317.000050392.46739,20.909199999999995,50392
8787,10317.000004239.2960,8.93835,4239
8788,10317.000002965.2905,12.875980000000002,2965
8789,10317.000050551.46739,16.87939,50551
8790,10317.000069641.26478,10.504589999999999,69641
8791,10317.000036127.4021,12.16786,36127
8792,10317.000030034.2982,11.41099,30034
8793,10317.000092757.54638,15.85118,92757
8794,10317.000001140.2948,17.12395,1140
8795,10317.000030679.3099,19.4333,30679
8796,10317.000066744.25862,18.567339999999998,66744
8797,10317.000082950.48742,11.031830000000001,82950
8798,10317.000021834.3022,12.55678,21834
8799,10317.000014963.3018,9.8214,14963
8800,10317.000010465.26483,20.00542,10465
8801,10317.000013951.2917,13.417630000000004,13951
8802,10317.000072242.50470,5.36758,72242
8803,10317.000065545.30606,15.94086,65545
8804,10317.000011277.2932,20.6396,11277
8805,10317.000038019.7852,11.73345,38019
8806,10317.000028651.3022,9.947729999999998,28651
8807,10317.000038356.4491,13.5001,38356
8808,10317.000042749.7852,12.83729,42749
8809,10317.000049934.7852,11.12902,49934
8810,10317.000050293.7852,11.49589,50293
8811,10317.000072544.31503,22.542819999999995,72544
8812,10317.000017640.2982,19.09242,17640
8813,10317.000016721.2921,20.88695,16721
8814,10317.000012899.3020,18.53312,12899
8815,10317.000097057.62401,6.622239999999999,97057
8816,10317.000063163.26480,15.19935,63163
8817,10317.000004775.2905,14.46975,4775
8819,10317.000012858.26485,11.248639999999998,12858
8820,10317.000013595.2911,13.141420000000002,13595
8821,10317.000042738.32981,18.06656,42738
8822,10317.000069766.26478,14.723350000000002,69766
8823,10317.000022397.3099,11.081430000000001,22397
8824,10317.000058960.25370,18.669710000000002,58960
8825,10317.000093441.53379,10.21742,93441
8826,10317.000047568.25853,16.4685,47568
8827,10317.000022479.2988,17.746830000000006,22479
8828,10317.000037604.4016,13.17225,37604
8829,10317.000074258.42299,12.93339,74258
8830,10317.000033094.56187,12.53375,33094
8831,10317.000070857.41931,8.511970000000002,70857
8832,10317.000047901.53347,18.50568,47901
8833,10317.000076178.42298,16.0841,76178
8834,10317.000026652.2982,15.83635,26652
8835,10317.000071522.51570,20.70699,71522
8836,10317.000067619.26479,18.68179,67619
8837,10317.000012044.2921,20.25943,12044
8838,10317.000082800.48742,7.96518,82800
8839,10317.000026440.3020,9.66334,26440
8840,10317.000046634.4033,12.73724,46634
8841,10317.000030539.3516,17.36685,30539
8842,10317.000100344.54638,11.89858,100344
8843,10317.000006894.2960,15.92107,6894
8844,10317.000007324.26485,7.167329999999999,7324
8845,10317.000011265.2919,17.09273,11265
8846,10317.000060296.25370,16.020410000000002,60296
8847,10317.000069110.31503,12.483089999999999,69110
8848,10317.000026186.3020,12.75972,26186
8849,10317.000013527.2911,19.04267,13527
8850,10317.000040144.26484,12.05285,40144
8851,10317.000021671.3022,9.34683,21671
8852,10317.000050030.50470,14.635569999999998,50030
8853,10317.000017316.2988,14.758779999999998,17316
8854,10317.000033425.4491,11.94617,33425
8855,10317.000028775.3020,6.9321199999999985,28775
8856,10317.000017400.3516,13.62084,17400
8857,10317.000067896.26479,18.80024,67896
8858,10317.000042664.26484,14.461890000000002,42664
8859,10317.000005360.2946,14.802029999999998,5360
8860,10317.000039576.25853,13.77428,39576
8861,10317.000012953.2926,8.01305,12953
8862,10317.000062280.45578,9.38194,62280
8863,10317.000037588.7852,13.433280000000002,37588
8864,10317.000041522.26484,11.965280000000002,41522
8865,10317.000069167.25862,18.18578,69167
8866,10317.000052275.25370,15.7235,52275
8867,10317.000054081.26531,10.5076,54081
8868,10317.000067862.26479,17.922520000000006,67862
8869,10317.000007269.32954,16.632369999999998,7269
8870,10317.000067506.26479,14.493620000000002,67506
8871,10317.000072010.31503,8.89295,72010
8872,10317.000050255.4583,22.14753,50255
8873,10317.000076648.53379,15.500540000000004,76648
8874,10317.000028453.25370,7.91985,28453
8875,10317.000087189.51570,16.69044,87189
8876,10317.000047785.26481,15.036429999999998,47785
8877,10317.000065473.33800,8.647440000000001,65473
8878,10317.000014435.2917,9.46521,14435
8879,10317.000098725.56079,25.33214000000001,98725
8880,10317.000013056.2926,13.70011,13056
8881,10317.000066768.25853,11.307739999999999,66768
8882,10317.000038070.4016,16.10206,38070
8883,10317.000031488.3516,12.10458,31488
8884,10317.000035166.30606,19.09181,35166
8885,10317.000050290.7852,10.79967,50290
8886,10317.000015217.2919,31.03616,15217
8887,10317.000047225.4491,18.52511,47225
8888,10317.000053463.7852,13.352160000000001,53463
8889,10317.000058525.25498,18.43625,58525
8890,10317.000001833.2960,21.69784,1833
8891,10317.000068762.31503,15.7151,68762
8892,10317.000016207.2921,11.90558,16207
8893,10317.000015603.3098,5.99496,15603
8894,10317.000040406.26484,14.59339,40406
8895,10317.000073384.50470,5.11524,73384
8896,10317.000099109.56187,18.99898,99109
8897,10317.000017342.2988,17.497130000000002,17342
8898,10317.000001507.25501,14.869929999999998,1507
8899,10317.000015301.2926,15.81644,15301
8900,10317.000097669.56187,13.213460000000001,97669
8901,10317.000059085.26531,7.191230000000001,59085
8902,10317.000097185.62401,9.16641,97185
8903,10317.000073316.50470,17.30819,73316
8904,10317.000038125.4016,17.264770000000002,38125
8905,10317.000047023.4033,19.30969,47023
8906,10317.000007369.26483,7.050279999999999,7369
8907,10317.000028171.3022,16.71336,28171
8908,10317.000003820.2960,14.46962,3820
8909,10317.000101031.56079,14.100360000000002,101031
8910,10317.000001631.2907,10.16011,1631
8911,10317.000012981.2917,13.393889999999999,12981
8912,10317.000023165.3018,12.051010000000002,23165
8913,10317.000101281.62401,13.91811,101281
8914,10317.000026133.3099,13.394720000000001,26133
8915,10317.000059987.26478,14.158500000000002,59987
8916,10317.000063419.26480,8.314720000000001,63419
8917,10317.000097798.54638,19.98715,97798
8918,10317.000092858.54638,10.07647,92858
8919,10317.000049984.26531,14.53997,49984
8920,10317.000058343.25370,16.93679,58343
8921,10317.000004705.2907,17.89425,4705
8922,10317.000033558.4016,8.09796,33558
8923,10317.000069223.30606,9.8034,69223
8924,10317.000030983.3099,12.7588,30983
8925,10317.000089657.53379,21.20448,89657
8926,10317.000097328.54638,9.2819,97328
8927,10317.000041833.26531,16.10644,41833
8928,10317.000003221.2946,8.896289999999997,3221
8929,10317.000001731.2948,13.451199999999998,1731
8930,10317.000028940.3098,16.44209,28940
8931,10317.000011324.2919,4.21539,11324
8932,10317.000067319.53379,13.87846,67319
8933,10317.000058911.50470,17.73123,58911
8934,10317.000065611.25498,18.91062,65611
8935,10317.000086672.51570,19.87714,86672
8936,10317.000060364.26478,16.44556,60364
8937,10317.000009499.2932,8.85953,9499
8938,10317.000073422.50470,14.95611,73422
8939,10317.000012034.2911,8.859729999999997,12034
8940,10317.000020052.3018,13.783449999999998,20052
8941,10317.000010918.2932,15.168920000000002,10918
8942,10317.000014892.2917,13.76654,14892
8943,10317.000006050.2905,13.42945,6050
8944,10317.000001150.2948,18.87142,1150
8945,10317.000082703.45578,9.062120000000002,82703
8946,10317.000013378.2917,22.04904,13378
8947,10317.000028287.2982,15.388720000000001,28287
8948,10317.000093611.53379,17.480439999999998,93611
8949,10317.000050428.46739,22.379790000000003,50428
8950,10317.000027674.3022,16.049879999999998,27674
8951,10317.000027773.3022,17.942960000000006,27773
8952,10317.000022184.26478,13.91814,22184
8953,10317.000063296.26480,20.479150000000004,63296
8954,10317.000010464.26485,7.20185,10464
8955,10317.000003995.2905,8.87391,3995
8956,10317.000001732.2905,14.3897,1732
8957,10317.000047012.4033,18.791070000000005,47012
8958,10317.000005652.2960,19.55433,5652
8959,10317.000040345.3516,15.71916,40345
8960,10317.000001934.2946,15.312370000000001,1934
8961,10317.000023563.3020,11.24733,23563
8962,10317.000014899.2917,18.004820000000006,14899
8963,10317.000001860.2948,17.564899999999998,1860
8964,10317.000036164.3099,19.17836,36164
8965,10317.000007674.2907,10.273700000000002,7674
8966,10317.000053373.7852,18.91834,53373
8967,10317.000007483.32954,11.414870000000002,7483
8968,10317.000041700.4016,18.06935,41700
8969,10317.000041561.3516,15.652919999999998,41561
8970,10317.000005654.2960,11.892510000000001,5654
8971,10317.000010723.2909,17.57242,10723
8972,10317.000013208.2911,14.97445,13208
8973,10317.000013005.2917,14.391470000000002,13005
8974,10317.000071521.48742,9.13343,71521
8975,10317.000033338.25370,15.78198,33338
8976,10317.000009693.2923,7.360089999999999,9693
8977,10317.000002765.2946,10.3197,2765
8978,10317.000065490.31503,18.84434,65490
8979,10317.000067718.26479,13.648589999999999,67718
8980,10317.000058544.50470,6.939349999999999,58544
8981,10317.000058957.30606,9.458089999999999,58957
8982,10317.000072187.50470,7.78804,72187
8983,10317.000068069.26479,11.83462,68069
8984,10317.000079105.56079,12.87706,79105
8985,10317.000009366.2909,9.9502,9366
8986,10317.000050603.46739,16.526169999999997,50603
8987,10317.000039727.31503,10.934639999999998,39727
8988,10317.000047489.26478,9.28293,47489
8989,10317.000012055.2932,12.77111,12055
8990,10317.000036884.3099,10.38606,36884
8991,10317.000063121.25862,16.092629999999996,63121
8992,10317.000047591.7852,20.120520000000003,47591
8993,10317.000063504.33800,7.931729999999997,63504
8994,10317.000003955.2907,12.039140000000002,3955
8995,10317.000047693.50470,16.838569999999994,47693
8996,10317.000028600.4016,12.660810000000001,28600
8997,10317.000010539.25853,15.565300000000002,10539
8998,10317.000050390.46739,11.76447,50390
8999,10317.000051021.46739,20.948110000000003,51021
9000,10317.000034126.2982,16.26164,34126
9001,10317.000050275.25501,11.30076,50275
9002,10317.000042026.26484,18.581220000000002,42026
9003,10317.000031004.2982,7.4111600000000015,31004
9004,10317.000054209.30606,15.98683,54209
9005,10317.000063129.33800,11.475799999999998,63129
9006,10317.000030120.2982,22.29451,30120
9007,10317.000086632.51570,18.094459999999994,86632
9008,10317.000063090.50470,13.19891,63090
9009,10317.000002060.2909,15.35415,2060
9010,10317.000016246.2921,19.36449,16246
9011,10317.000005068.2946,14.193659999999998,5068
9012,10317.000102647.62401,8.32292,102647
9013,10317.000032702.3099,15.430660000000001,32702
9014,10317.000009766.2905,9.17271,9766
9015,10317.000058333.25370,21.09149,58333
9016,10317.000021976.4016,25.310160000000003,21976
9017,10317.000098788.54638,19.73866,98788
9018,10317.000030089.25501,9.533740000000002,30089
9019,10317.000098620.54674,17.99643,98620
9020,10317.000035765.3099,12.56507,35765
9021,10317.000005987.2907,17.780279999999998,5987
9022,10317.000023487.2988,9.950170000000002,23487
9023,10317.000001079.2905,11.70376,1079
9024,10317.000047596.7852,12.60636,47596
9025,10317.000072595.41931,11.23833,72595
9026,10317.000043105.25370,9.99133,43105
9027,10317.000029573.2982,23.69878,29573
9028,10317.000035168.4016,11.7144,35168
9029,10317.000023843.3018,21.07841,23843
9030,10317.000016226.2921,16.626219999999996,16226
9031,10317.000023549.3098,20.3383,23549
9032,10317.000049791.4491,11.735549999999998,49791
9033,10317.000039561.25853,14.399670000000002,39561
9034,10317.000079416.45578,10.29197,79416
9035,10317.000022407.45578,14.2782,22407
9036,10317.000052244.25501,6.34489,52244
9037,10317.000092889.54638,9.63686,92889
9038,10317.000054290.31503,6.282459999999999,54290
9039,10317.000006685.2960,10.91617,6685
9040,10317.000071409.26478,17.91535,71409
9041,10317.000023730.26478,6.966499999999999,23730
9042,10317.000092833.54638,22.65416,92833
9043,10317.000003531.2907,14.816699999999996,3531
9044,10317.000099214.56079,12.178829999999998,99214
9045,10317.000006654.2907,15.4828,6654
9046,10317.000038317.26484,17.278869999999998,38317
9047,10317.000065680.25853,19.04927,65680
9048,10317.000007389.26485,14.270920000000002,7389
9049,10317.000007440.26485,11.252520000000002,7440
9050,10317.000031009.2982,14.03638,31009
9051,10317.000012625.32954,17.41377,12625
9052,10317.000076310.48742,15.37939,76310
9053,10317.000037973.32981,12.70632,37973
9054,10317.000033478.32981,11.16783,33478
9055,10317.000067600.26479,17.06704,67600
9056,10317.000036940.26481,10.44951,36940
9057,10317.000036083.3099,15.496499999999996,36083
9058,10317.000017759.7852,14.793279999999996,17759
9059,10317.000031388.2982,17.352,31388
9060,10317.000065874.25862,13.40058,65874
9061,10317.000013047.2911,17.84305,13047
9062,10317.000001128.2948,13.993330000000002,1128
9063,10317.000031878.26484,18.16376,31878
9064,10317.000014271.2917,15.02723,14271
9065,10317.000029631.2982,17.65115,29631
9066,10317.000003921.2932,15.78226,3921
9067,10317.000009382.2932,16.2247,9382
9068,10317.000099002.56187,14.97434,99002
9069,10317.000023545.3099,15.099210000000001,23545
9070,10317.000023087.2988,16.75264,23087
9071,10317.000023390.3020,15.558070000000004,23390
9072,10317.000002825.2948,10.494449999999997,2825
9073,10317.000065364.25862,18.200470000000003,65364
9074,10317.000050164.26531,15.28978,50164
9075,10317.000009181.2907,7.03908,9181
9077,10317.000059970.56187,18.90015,59970
9078,10317.000007568.26485,7.006939999999998,7568
9079,10317.000021609.3018,14.4178,21609
9080,10317.000033802.2982,5.375369999999999,33802
9081,10317.000047781.25501,4.0113900000000005,47781
9082,10317.000023001.26481,15.77818,23001
9083,10317.000007757.2926,16.49926,7757
9084,10317.000036124.3099,9.76645,36124
9085,10317.000004979.2946,12.87689,4979
9086,10317.000032801.3099,13.86593,32801
9087,10317.000046948.4033,14.70725,46948
9088,10317.000070700.45578,11.589789999999995,70700
9089,10317.000046592.4033,13.449229999999998,46592
9090,10317.000076199.48742,6.68675,76199
9091,10317.000093591.54638,9.05855,93591
9092,10317.000001041.2988,13.20493,1041
9093,10317.000094671.62401,15.428940000000004,94671
9094,10317.000046424.25853,18.832510000000006,46424
9095,10317.000028920.26479,7.707289999999999,28920
9096,10317.000051191.4491,8.72224,51191
9097,10317.000013277.2911,8.713799999999999,13277
9098,10317.000047864.53347,22.5996,47864
9099,10317.000003168.2905,10.06578,3168
9100,10317.000066457.25853,12.68677,66457
9101,10317.000030113.2982,19.742519999999995,30113
9102,10317.000036872.3516,15.947239999999999,36872
9103,10317.000027305.3022,14.2742,27305
9104,10317.000065499.42299,15.44329,65499
9105,10317.000097397.54638,8.468250000000001,97397
9106,10317.000001062.2905,8.7827,1062
9107,10317.000007127.2812,12.39204,7127
9108,10317.000014562.2988,17.06106,14562
9109,10317.000029396.3022,14.60326,29396
9110,10317.000015877.2919,4.28974,15877
9111,10317.000029597.2982,15.741810000000001,29597
9112,10317.000098478.62401,7.4869,98478
9113,10317.000011388.2917,15.963770000000002,11388
9114,10317.000069438.26478,15.58908,69438
9115,10317.000031032.4021,7.659709999999999,31032
9116,10317.000063284.26480,34.61207999999999,63284
9117,10317.000101167.56187,18.44066,101167
9118,10317.000017161.2923,11.39185,17161
9119,10317.000038240.26484,18.17122,38240
9120,10317.000051263.4583,10.695529999999998,51263
9121,10317.000023548.3099,19.35002,23548
9122,10317.000003969.2948,10.80443,3969
9123,10317.000065746.42298,8.149379999999999,65746
