	faith_pd
10317.000099173.56079	15.97897
10317.000032916.4491	17.715510000000002
10317.000023700.30606	18.50528
10317.000021969.2988	10.68863
10317.000012266.3020	14.149880000000001
10317.000042778.4491	8.65739
10317.000099025.56187	9.799399999999999
10317.000066444.25853	10.65626
10317.000029997.2982	12.304659999999998
10317.000073339.31503	15.654490000000001
10317.000023174.3020	4.9300299999999995
10317.000010476.32954	8.18024
10317.000068149.26479	13.65686
10317.000071577.45578	12.25568
10317.000036904.3516	8.190479999999999
10317.000026634.2982	12.6314
10317.000068151.26479	13.547610000000002
10317.000023412.3022	20.364019999999996
10317.000047574.25853	11.265220000000001
10317.000048329.7852	14.506289999999998
10317.000086680.51570	20.513299999999997
10317.000004185.2948	14.84231
10317.000041567.3516	22.113940000000003
10317.000069038.31503	14.86871
10317.000073317.50470	7.543899999999999
10317.000016447.2926	9.48412
10317.000040374.3516	15.694040000000001
10317.000052491.4491	12.05819
10317.000015127.3018	12.99576
10317.000066442.25853	6.8157
10317.000053308.7852	15.112959999999998
10317.000013521.2917	7.2080899999999986
10317.000012525.26483	21.70663
10317.000069757.26478	19.738789999999998
10317.000020443.2988	13.85952
10317.000037546.25370	8.46137
10317.000099240.56079	18.62277
10317.000010914.2909	10.29754
10317.000065793.25853	18.42342
10317.000047834.53347	16.06547
10317.000023095.3018	12.631039999999999
10317.000048330.25501	13.61221
10317.000014795.2926	16.83021
10317.000001947.2948	10.59724
10317.000070740.30606	15.91239
10317.000035772.50470	11.936259999999999
10317.000038217.25501	12.568649999999998
10317.000015365.4583	18.95443
10317.000009188.2932	12.82828
10317.000068156.30606	13.725730000000002
10317.000012498.32954	15.40825
10317.000002161.2960	13.26699
10317.000023794.2988	9.70394
10317.000030691.50470	16.95669
10317.000050162.26531	17.565710000000003
10317.000023894.4016	15.581019999999999
10317.000016174.2923	14.294249999999998
10317.000023678.3099	18.509710000000002
10317.000086583.51570	19.99938
10317.000016278.2921	21.294119999999996
10317.000082924.48742	13.05894
10317.000046105.25501	16.530859999999997
10317.000033144.7852	15.72346
10317.000007689.2907	8.34029
10317.000046620.4033	8.07135
10317.000072033.42299	12.44628
10317.000072321.53379	9.1067
10317.000058882.33800	7.605410000000001
10317.000047603.7852	22.41037
10317.000046293.7852	14.54592
10317.000074212.41931	9.871429999999998
10317.000068077.26479	15.221439999999998
10317.000084592.42298	20.05754
10317.000026071.3516	14.98899
10317.000038216.25862	6.63573
10317.000012589.32954	33.74457999999999
10317.000074711.42298	11.444370000000001
10317.000073276.33800	18.4608
10317.000003650.2907	11.88829
10317.000060263.42298	8.695469999999998
10317.000098472.62401	4.42141
10317.000068600.33800	17.83472
10317.000007151.2907	12.822510000000001
10317.000054162.25853	16.42599
10317.000041296.26531	5.81682
10317.000097848.54638	16.12211
10317.000013234.2917	12.690909999999999
10317.000074283.42298	6.26213
10317.000012352.2911	14.82835
10317.000074336.41931	9.89588
10317.000066748.26478	15.945839999999999
10317.000028694.31503	4.857220000000001
10317.000059989.33800	17.511689999999998
10317.000040352.3080	12.347940000000001
10317.000007619.26485	14.305069999999999
10317.000023866.3022	12.78569
10317.000005693.2988	13.418859999999999
10317.000001940.2946	15.72149
10317.000063312.26480	7.883289999999999
10317.000010189.2932	20.24196
10317.000001970.2960	10.506450000000001
10317.000015280.2919	11.16115
10317.000028121.3022	18.99355
10317.000027899.2982	9.456159999999999
10317.000034121.2982	8.926060000000001
10317.000052380.7852	15.00192
10317.000059985.31503	17.096909999999998
10317.000026626.3098	9.18524
10317.000001903.2917	16.43255
10317.000046473.25853	14.705319999999999
10317.000007495.32954	11.524930000000001
10317.000036920.3099	11.17768
10317.000006728.2905	11.844809999999999
10317.000023111.4491	10.715929999999998
10317.000021304.3018	12.025599999999999
10317.000007338.26485	14.70917
10317.000013369.2911	11.530669999999999
10317.000068758.53379	17.59429
10317.000002930.7852	21.18703
10317.000038300.4491	15.209760000000001
10317.000014187.2917	15.057870000000001
10317.000072296.41931	9.33788
10317.000013923.2919	15.277439999999999
10317.000041959.3516	13.41144
10317.000047180.25370	18.63461
10317.000018362.2988	19.702869999999997
10317.000069104.26480	28.268139999999995
10317.000016713.2921	16.04893
10317.000074171.48742	18.06132
10317.000007729.2905	11.89782
10317.000013995.2917	16.971339999999998
10317.000009633.25501	11.321709999999998
10317.000005651.2960	19.84282
10317.000002803.2911	16.32523
10317.000087091.48742	17.4075
10317.000042842.26531	11.810509999999999
10317.000042620.4491	12.399909999999998
10317.000092622.52698	5.971259999999999
10317.000011376.2911	11.011790000000001
10317.000042682.4016	19.121889999999997
10317.000058697.30606	17.39214
10317.000040104.3516	16.56301
10317.000016313.2923	11.940610000000001
10317.000050221.26531	18.02811
10317.000036167.3099	8.526809999999998
10317.000068257.26480	17.441860000000002
10317.000052437.51570	11.69097
10317.000087191.53379	5.96396
10317.000011940.2911	13.051889999999998
10317.000065510.30606	11.73626
10317.000040348.3080	17.559829999999998
10317.000013695.2911	11.04652
10317.000069667.56079	12.59757
10317.000058784.54638	7.982340000000001
10317.000023716.25370	16.36248
10317.000028819.25370	11.902879999999996
10317.000013238.2911	11.55221
10317.000038215.25862	10.746549999999997
10317.000002717.4583	9.44669
10317.000005166.2960	20.44659
10317.000052457.50470	15.14019
10317.000006736.3098	15.51605
10317.000010410.26483	8.70674
10317.000058564.25853	12.870920000000002
10317.000038006.26484	21.145139999999998
10317.000037489.3099	13.198509999999999
10317.000041282.3516	10.73303
10317.000009659.2913	15.079499999999998
10317.000012628.32954	10.23335
10317.000012478.32954	10.019340000000001
10317.000028621.3022	17.2744
10317.000013623.42298	11.803529999999999
10317.000073301.42299	6.578
10317.000029203.2982	9.23312
10317.000007439.26485	17.40533
10317.000054003.25501	15.51252
10317.000041967.3516	14.393170000000001
10317.000067770.26479	12.108279999999999
10317.000037944.4016	14.635079999999999
10317.000054186.25862	14.53951
10317.000047793.4491	6.7051300000000005
10317.000002711.2917	10.046229999999998
10317.000038405.3516	13.15793
10317.000032643.3516	14.741660000000001
10317.000037542.4016	15.64081
10317.000051264.7852	17.23511
10317.000008991.2911	9.959039999999998
10317.000021675.3022	13.770299999999999
10317.000001183.2909	8.39797
10317.000028782.3020	18.32291
10317.000046113.4016	13.2109
10317.000067968.30606	16.41838
10317.000063282.31503	17.16322
10317.000060316.25853	14.353080000000002
10317.000069769.26478	16.25243
10317.000002908.4016	15.194189999999999
10317.000013166.2913	9.7146
10317.000013756.2917	20.912579999999995
10317.000047785.25501	13.837019999999997
10317.000011250.2932	15.74072
10317.000005782.2905	15.125839999999998
10317.000007367.26485	11.978730000000004
10317.000047854.53347	9.2576
10317.000084626.42298	17.641189999999998
10317.000001531.2948	14.3795
10317.000084350.42298	17.841430000000003
10317.000042649.25370	5.181120000000001
10317.000067486.26479	11.622280000000002
10317.000070842.42298	15.340449999999999
10317.000010761.2932	17.209789999999998
10317.000046916.4033	12.74358
10317.000030467.26531	10.99179
10317.000023698.30606	11.744359999999999
10317.000007519.26485	8.24262
10317.000093072.52698	17.47495
10317.000069393.45578	16.587600000000002
10317.000084656.42298	14.928329999999999
10317.000087089.52698	5.283610000000001
10317.000096922.62401	4.45902
10317.000052265.25370	15.579940000000002
10317.000014538.2917	13.609860000000001
10317.000084536.42298	13.47511
10317.000030556.25501	20.550269999999998
10317.000009529.2905	9.357450000000002
10317.000101181.56187	15.35191
10317.000059183.42299	17.831760000000003
10317.000067865.26479	13.171
10317.000065826.25853	19.11142
10317.000058920.31503	19.11661
10317.000031057.2982	16.37933
10317.000014482.2913	15.0701
10317.000009550.2919	16.00165
10317.000037941.26484	18.734159999999996
10317.000099224.56079	21.285559999999997
10317.000065817.25498	18.103529999999996
10317.000028592.3099	21.333209999999998
10317.000007231.26483	13.10194
10317.000060065.26478	15.785459999999997
10317.000069737.26478	9.555
10317.000013278.2913	18.635109999999997
10317.000039739.30606	10.89026
10317.000004752.2946	10.531600000000001
10317.000009043.2909	11.90606
10317.000051050.46739	18.821660000000005
10317.000033053.3516	14.338099999999999
10317.000015561.3020	5.77938
10317.000046886.4033	16.32974
10317.000003915.25498	17.98729
10317.000068943.41931	14.754610000000003
10317.000041071.3080	9.069379999999995
10317.000010837.2932	6.26537
10317.000098910.56187	17.26752
10317.000027637.2982	14.41811
10317.000015598.2919	13.146249999999997
10317.000068439.48742	12.320440000000001
10317.000103917.62401	12.636759999999999
10317.000038127.25862	19.818599999999996
10317.000072338.42298	7.450239999999999
10317.000058982.26531	11.47802
10317.000075994.54638	14.12381
10317.000069020.26480	10.62159
10317.000030262.25370	10.175049999999999
10317.000020520.2988	21.81063
10317.000007399.26483	13.09521
10317.000076739.53379	13.356899999999998
10317.000015355.2919	16.78992
10317.000022656.3018	12.2533
10317.000026131.3020	16.27011
10317.000014237.2917	17.07345
10317.000027923.48742	10.214640000000001
10317.000071401.30606	14.445430000000002
10317.000084268.42298	12.0329
10317.000084595.42298	14.79806
10317.000069244.30606	10.814
10317.000090976.52698	12.09934
10317.000006939.2905	4.41594
10317.000029496.2982	13.465829999999997
10317.000033439.32981	23.545620000000003
10317.000006104.2907	11.20252
10317.000004651.2905	11.01389
10317.000033133.25370	18.70546
10317.000012132.26484	10.22983
10317.000103912.62401	8.74161
10317.000032666.25501	16.92091
10317.000092674.54638	10.82731
10317.000042593.3516	15.53471
10317.000003604.2960	12.442179999999999
10317.000046699.4033	14.82002
10317.000101288.56187	14.49785
10317.000059971.25370	8.586200000000002
10317.000003879.2948	14.202709999999998
10317.000005033.2946	14.01747
10317.000058942.30606	18.174789999999998
10317.000011171.2917	13.137159999999998
10317.000038085.4016	14.815499999999998
10317.000023525.4021	14.10764
10317.000068374.50470	11.122689999999999
10317.000032663.26481	21.963559999999994
10317.000023395.3018	4.0324
10317.000035236.4491	28.127280000000003
10317.000027204.3020	15.061960000000001
10317.000068796.26480	17.295949999999998
10317.000103649.62401	14.142769999999999
10317.000020476.3020	12.90921
10317.000033795.4491	14.15167
10317.000072170.50470	6.646510000000001
10317.000039651.25862	15.72437
10317.000026613.3020	15.514240000000001
10317.000007404.26483	16.74316
10317.000007514.26483	6.3421899999999996
10317.000036963.3098	18.210820000000005
10317.000003922.2932	14.19897
10317.000039896.3516	19.796650000000003
10317.000029554.3099	14.58059
10317.000093433.52698	12.41769
10317.000009019.2911	8.61702
10317.000002303.2960	7.14225
10317.000075897.53379	10.93352
10317.000046285.25853	12.08762
10317.000070826.42299	6.04055
10317.000014055.2926	11.19734
10317.000054098.31503	6.1464099999999995
10317.000001701.2932	18.833309999999997
10317.000033100.25862	18.76504
10317.000028957.32981	21.491709999999998
10317.000065842.25498	21.142409999999998
10317.000040151.4583	12.468339999999996
10317.000052003.26531	24.137230000000002
10317.000069750.26478	15.883150000000002
10317.000052034.7852	16.66598
10317.000079823.45578	15.92716
10317.000067071.45578	15.63289
10317.000101393.56187	12.92614
10317.000070734.30606	17.397029999999997
10317.000040149.32981	14.557269999999999
10317.000035348.3098	10.78866
10317.000051567.30606	9.61315
10317.000030610.32981	13.249229999999999
10317.000012048.2917	13.340060000000001
10317.000037933.26478	8.6172
10317.000082927.48742	13.19687
10317.000049992.4491	11.81652
10317.000049829.25501	12.528409999999997
10317.000001449.2948	7.5563400000000005
10317.000010738.2911	15.91851
10317.000031222.3099	11.2783
10317.000015294.2926	10.44531
10317.000007484.26485	11.269529999999998
10317.000014888.2917	15.162210000000002
10317.000046408.25853	13.94339
10317.000017404.25853	9.38806
10317.000101063.56187	10.533079999999998
10317.000092616.52698	12.80832
10317.000003223.2960	11.0278
10317.000084416.45578	8.748949999999999
10317.000065927.25498	12.74407
10317.000023835.2988	12.51854
10317.000078799.42299	4.94797
10317.000001985.2948	10.16737
10317.000046954.4033	16.69364
10317.000036105.3099	14.353390000000003
10317.000033233.4491	17.9486
10317.000038454.32981	17.641430000000003
10317.000036981.4016	19.777800000000003
10317.000051553.4583	7.04691
10317.000011155.2911	19.43486
10317.000027378.3022	15.34072
10317.000012923.2917	12.30019
10317.000101130.56187	12.39051
10317.000052401.25370	9.440309999999998
10317.000016489.2919	12.370999999999999
10317.000067922.26479	16.48751
10317.000069266.33800	4.87935
10317.000022672.3018	12.06377
10317.000102793.56187	20.21042
10317.000076719.54638	18.940820000000002
10317.000038329.25501	11.536099999999998
10317.000009042.4583	17.97749
10317.000011036.2932	14.13607
10317.000053370.25370	17.26544
10317.000054079.26531	8.693029999999998
10317.000051053.46739	22.705969999999997
10317.000087196.48742	15.983619999999998
10317.000047621.25498	19.901099999999996
10317.000071419.31503	9.772099999999998
10317.000074239.42299	10.587500000000002
10317.000038024.26484	10.986169999999998
10317.000018329.2988	10.17454
10317.000091074.52698	16.991639999999997
10317.000010865.2917	10.56561
10317.000036867.3516	13.47813
10317.000073273.31503	19.9296
10317.000090071.52698	14.32522
10317.000068106.26480	10.474639999999999
10317.000033741.42298	10.87317
10317.000079831.45578	12.162689999999998
10317.000049926.4491	11.830100000000002
10317.000062080.26531	14.12278
10317.000023714.25370	19.5018
10317.000053429.7852	16.338260000000002
10317.000090039.52698	12.590710000000001
10317.000032964.32981	18.87621
10317.000059004.25862	17.45255
10317.000086657.51570	18.474490000000003
10317.000012525.26485	21.67033
10317.000052315.4491	7.12129
10317.000029143.2982	13.438629999999998
10317.000040108.25370	5.70883
10317.000058552.7852	13.963060000000002
10317.000046300.4491	18.23743
10317.000036737.4021	16.10836
10317.000039921.3516	11.48684
10317.000036181.3098	11.35351
10317.000009443.2909	10.22718
10317.000068006.31503	11.24772
10317.000002650.2960	11.555069999999999
10317.000070847.42299	8.01135
10317.000101238.56187	12.781559999999999
10317.000027326.3022	19.71207
10317.000026549.3516	11.496699999999999
10317.000073300.33800	20.78217
10317.000005162.2960	9.2435
10317.000007396.26483	15.634550000000003
10317.000013076.2932	18.066920000000003
10317.000065581.26478	12.267629999999999
10317.000020405.2988	9.56264
10317.000005981.2905	19.342309999999998
10317.000074425.50470	17.7468
10317.000084645.42298	15.919509999999999
10317.000049919.4491	12.28035
10317.000020792.2988	14.133949999999999
10317.000028802.3022	10.37011
10317.000030742.3099	15.92277
10317.000015580.2923	16.442739999999997
10317.000059916.26531	15.573089999999999
10317.000046090.4016	13.957799999999997
10317.000022927.3018	17.40427
10317.000022151.2988	11.259629999999998
10317.000073887.50470	18.412989999999997
10317.000044324.4016	18.12198
10317.000029430.3022	13.02366
10317.000013720.2911	16.934409999999996
10317.000073338.31503	14.690959999999997
10317.000009733.2907	11.48251
10317.000049024.4016	16.22205
10317.000001232.2907	8.787349999999998
10317.000028465.3099	20.566629999999996
10317.000082587.42298	17.939449999999997
10317.000046321.7852	19.371010000000002
10317.000013009.2917	16.42418
10317.000070738.33800	17.79371
10317.000005697.2907	18.226599999999998
10317.000015696.32954	16.08941
10317.000097314.56079	15.27284
10317.000063255.33800	38.60260999999999
10317.000032715.3516	22.394370000000002
10317.000029147.3020	19.25994
10317.000074234.42299	19.02637
10317.000084676.42298	11.05496
10317.000101253.56187	17.99539
10317.000030743.3099	14.3987
10317.000007369.26485	8.136339999999999
10317.000042995.7852	17.35402
10317.000092701.54638	17.777500000000003
10317.000009684.2907	10.155639999999998
10317.000063004.25370	11.99807
10317.000065546.26478	21.38891
10317.000014871.2988	15.754839999999998
10317.000079424.45578	12.68519
10317.000030745.3099	13.81361
10317.000030054.2982	19.93937
10317.000040206.26531	15.901200000000003
10317.000046192.4583	15.966039999999998
10317.000047852.53347	17.45443
10317.000010136.2909	13.982730000000002
10317.000027682.3022	10.56072
10317.000101106.56187	18.818969999999997
10317.000097182.62401	4.53274
10317.000046918.4033	11.043009999999997
10317.000058844.30606	12.52139
10317.000098025.56187	9.76165
10317.000065439.51570	20.42814
10317.000068999.26480	33.50961000000001
10317.000090060.52698	10.187149999999999
10317.000004890.2946	15.46724
10317.000005648.2946	13.906549999999998
10317.000087262.48742	12.849350000000001
10317.000050189.26531	10.35513
10317.000027615.3022	13.24992
10317.000016737.2921	18.17145
10317.000058375.41931	9.652159999999999
10317.000099178.56079	9.867840000000001
10317.000047773.26531	12.0713
10317.000035169.4016	13.794929999999999
10317.000074360.48742	4.38851
10317.000053309.25501	12.77905
10317.000092948.56187	9.61156
10317.000078777.42299	11.664249999999997
10317.000041055.3080	8.951509999999999
10317.000040136.26484	9.17968
10317.000065607.25498	21.856249999999996
10317.000076501.51570	14.89249
10317.000014917.2917	18.574209999999997
10317.000028955.3022	13.265359999999998
10317.000067717.26479	14.01138
10317.000087142.52698	11.81869
10317.000098868.54638	14.201870000000001
10317.000079456.41931	7.95346
10317.000094676.56079	15.65428
10317.000010391.26483	17.20308
10317.000069727.26478	11.318900000000001
10317.000032750.32981	11.32252
10317.000097659.56079	14.812380000000001
10317.000076742.51570	22.93236
10317.000052473.26478	6.59803
10317.000050954.46739	19.3012
10317.000005805.2907	12.509460000000002
10317.000047605.7852	13.613319999999998
10317.000036065.26481	13.08271
10317.000014279.2923	18.97898
10317.000049131.4491	16.402820000000002
10317.000101315.56079	16.12482
10317.000011330.2923	16.04602
10317.000022164.3099	15.808330000000002
10317.000007433.32954	5.353529999999999
10317.000010712.2932	19.80915
10317.000082785.48742	9.60781
10317.000012540.26483	17.68841
10317.000015346.2919	12.81935
10317.000087283.48742	10.743039999999999
10317.000007445.26485	12.934259999999998
10317.000036408.25501	15.36993
10317.000023299.3020	12.466230000000001
10317.000040148.32981	19.668509999999998
10317.000016289.2921	20.551690000000004
10317.000042865.7852	15.724889999999997
10317.000038189.32981	19.791619999999998
10317.000037485.3099	18.76258
10317.000022564.3099	18.61065
10317.000030760.3099	16.617230000000003
10317.000014024.2917	9.46929
10317.000068255.25862	14.418739999999998
10317.000041788.26531	14.61785
10317.000007475.26483	20.98582
10317.000100439.56079	8.95879
10317.000063355.26480	21.68742
10317.000044543.7852	6.91451
10317.000072022.50470	15.422729999999996
10317.000050478.46739	7.91723
10317.000069296.31503	6.2568
10317.000028557.2982	14.29322
10317.000041831.26531	9.30714
10317.000037505.3099	10.4084
10317.000023576.26478	14.89651
10317.000084601.42298	9.78638
10317.000017687.3018	12.54379
10317.000084638.42298	17.231180000000002
10317.000007109.2812	16.961489999999998
10317.000014100.2926	17.245520000000003
10317.000097372.54638	17.976850000000002
10317.000007121.2823	22.43751
10317.000014540.2917	14.07528
10317.000067746.26479	13.044549999999997
10317.000028620.3022	14.558879999999998
10317.000074169.45578	11.964109999999998
10317.000079771.42298	8.71938
10317.000038415.3099	8.95795
10317.000009475.2909	12.159059999999998
10317.000036050.25862	10.416250000000002
10317.000046921.4033	11.638480000000001
10317.000012841.32954	17.021819999999998
10317.000004749.2911	16.107689999999998
10317.000014929.2913	13.490479999999998
10317.000063130.31503	7.57915
10317.000004062.2905	10.811979999999998
10317.000047861.53347	18.688170000000003
10317.000098680.54638	10.10905
10317.000012065.2911	14.593440000000001
10317.000067788.26479	15.473740000000003
10317.000027852.3020	12.407380000000002
10317.000039593.25853	21.18428
10317.000011240.2911	16.418419999999998
10317.000036449.4021	8.143439999999998
10317.000030053.2982	13.585349999999998
10317.000092995.54638	9.32041
10317.000047208.25501	13.250110000000001
10317.000009148.2909	18.269550000000002
10317.000020431.2988	17.78091
10317.000040027.26484	15.47419
10317.000042984.32981	14.02356
10317.000011018.2911	16.98378
10317.000013327.2911	15.000989999999998
10317.000001897.2909	13.213909999999998
10317.000016720.2921	14.860819999999999
10317.000066548.41931	3.5608999999999993
10317.000051240.25501	14.03546
10317.000022337.2988	18.74795
10317.000060345.25853	20.23183
10317.000097150.62401	3.7892399999999995
10317.000089362.51570	16.39365
10317.000022338.2988	17.705000000000002
10317.000082710.42298	9.888930000000002
10317.000010817.2932	19.35068
10317.000058423.25498	10.073530000000002
10317.000066876.50470	6.105439999999999
10317.000062973.25370	11.584329999999998
10317.000068346.42298	11.783290000000001
10317.000075932.53379	18.026229999999998
10317.000030436.3098	14.27509
10317.000082790.45578	7.2770199999999985
10317.000029434.25370	12.559999999999999
10317.000031191.2982	15.190570000000001
10317.000013900.2917	12.0686
10317.000010147.2932	11.98473
10317.000101211.56187	12.80524
10317.000065452.26478	17.9218
10317.000040057.26484	15.933229999999998
10317.000092744.53379	3.7337800000000003
10317.000063162.31503	13.930420000000002
10317.000049952.25501	11.537569999999999
10317.000020661.3020	7.924479999999999
10317.000004010.2905	8.566360000000001
10317.000065299.25853	18.94856
10317.000009106.2932	9.31997
10317.000073860.50470	10.34451
10317.000090015.51570	12.10928
10317.000079421.41931	17.33932
10317.000001234.2921	15.736159999999998
10317.000007022.2917	11.186630000000001
10317.000038199.4016	8.83995
10317.000007322.26485	18.687160000000002
10317.000047011.4033	15.982360000000003
10317.000002342.2960	3.7628000000000004
10317.000070744.31503	19.24998
10317.000041532.26484	16.64649
10317.000007308.26483	18.84226
10317.000083166.48742	13.593479999999998
10317.000040127.4016	11.258199999999999
10317.000030744.3099	12.851390000000002
10317.000010916.2932	15.881969999999999
10317.000031065.2982	18.930170000000004
10317.000066749.50470	10.42285
10317.000039757.41931	14.566359999999998
10317.000002546.2948	9.75794
10317.000041942.25501	14.560889999999999
10317.000005073.2946	13.18402
10317.000017766.2923	9.569959999999998
10317.000076390.54638	6.98875
10317.000098961.56079	10.737689999999999
10317.000027274.3022	9.43821
10317.000051108.4021	8.09563
10317.000049893.30606	20.595270000000003
10317.000016742.2921	15.511029999999998
10317.000033156.26484	18.58683
10317.000013608.2911	14.807569999999998
10317.000029289.3099	11.72298
10317.000012742.26485	5.98646
10317.000069767.26478	16.108990000000002
10317.000022523.25370	15.971530000000001
10317.000067890.26479	18.84941
10317.000058463.25498	11.79021
10317.000007284.26485	13.71864
10317.000101410.56187	15.21227
10317.000094690.53379	19.416610000000002
10317.000003475.2946	18.41426
10317.000072036.31503	12.232590000000002
10317.000010948.2932	9.84333
10317.000004699.2946	9.79337
10317.000067286.45578	15.03874
10317.000052455.42298	8.400160000000001
10317.000069861.50470	15.29269
10317.000029455.3022	13.813919999999998
10317.000013817.2917	11.82986
10317.000058456.25498	6.757550000000001
10317.000098886.54638	9.397979999999999
10317.000067992.26479	12.704139999999999
10317.000012817.26485	9.51527
10317.000092778.54638	8.497770000000001
10317.000067912.26479	14.391869999999999
10317.000062198.26480	32.559219999999996
10317.000033797.2982	13.288699999999999
10317.000039707.25498	10.754909999999999
10317.000066941.41931	17.6385
10317.000005069.2960	18.868239999999997
10317.000039556.25853	15.89558
10317.000065759.25862	11.158170000000002
10317.000043162.26484	12.848400000000002
10317.000082783.48742	10.20482
10317.000065561.31503	18.3235
10317.000097840.54638	13.45286
10317.000011080.2911	13.975159999999999
10317.000070621.26478	13.57304
10317.000072243.50470	13.127279999999997
10317.000100490.56079	18.386740000000003
10317.000045022.4016	14.575569999999999
10317.000052284.26478	18.41927
10317.000016277.2921	23.882430000000003
10317.000030023.2982	17.50987
10317.000082701.42298	9.149450000000002
10317.000100332.56187	11.228119999999999
10317.000023886.25370	17.707250000000002
10317.000015061.2919	16.838089999999998
10317.000007266.26483	16.24466
10317.000084342.42298	20.443799999999996
10317.000067537.26479	11.11456
10317.000015569.3020	13.406469999999997
10317.000101335.56079	9.26414
10317.000005572.2960	5.06985
10317.000012611.26485	9.67439
10317.000068172.30606	13.594159999999999
10317.000082714.42298	17.566199999999995
10317.000037957.32981	13.81405
10317.000023855.2988	13.46968
10317.000036970.3099	15.536090000000002
10317.000039653.25862	11.65693
10317.000001730.2911	14.244130000000002
10317.000013743.2917	17.02435
10317.000044303.4016	18.103769999999997
10317.000030438.3516	11.80689
10317.000054227.42299	8.6286
10317.000002689.2948	18.512929999999997
10317.000087118.51570	17.35329
10317.000005577.4583	19.317559999999997
10317.000023645.26481	7.215519999999999
10317.000046414.25853	12.24036
10317.000007467.32954	5.819009999999999
10317.000023677.3099	13.557390000000002
10317.000036681.4021	20.993919999999996
10317.000082692.51570	7.825430000000001
10317.000101006.56079	9.77774
10317.000067517.26479	18.06775
10317.000012659.32954	23.761929999999996
10317.000046926.4033	10.27509
10317.000016220.2921	20.94464
10317.000007401.26483	14.84896
10317.000006795.2960	19.28844
10317.000027630.3020	5.322979999999999
10317.000066972.25862	16.045849999999998
10317.000092994.54638	16.99461
10317.000046425.25853	21.01461
10317.000009157.2907	18.25422
10317.000072155.50470	12.9874
10317.000046198.4016	13.817219999999999
10317.000067781.26479	12.96949
10317.000039710.26479	15.488229999999998
10317.000001590.2907	19.104039999999998
10317.000046956.4033	13.57904
10317.000100340.56079	9.98342
10317.000032799.3516	17.366130000000002
10317.000084377.42298	10.709119999999999
10317.000023088.3018	16.04216
10317.000047757.26478	7.302300000000001
10317.000013746.3018	18.1222
10317.000098399.62401	8.103340000000001
10317.000023534.25501	15.33799
10317.000050909.46739	20.50484
10317.000066572.25498	18.95284
10317.000023656.4016	11.483989999999999
10317.000031015.2982	16.931679999999997
10317.000027669.25501	18.129229999999996
10317.000063192.26480	8.34626
10317.000068405.50470	14.071429999999998
10317.000047674.26478	15.47394
10317.000015075.2921	21.27786
10317.000030753.3099	12.256540000000001
10317.000038159.26484	12.898900000000001
10317.000015017.3020	8.65677
10317.000013927.2919	15.45321
10317.000060278.45578	18.571810000000003
10317.000002503.2946	14.854019999999998
10317.000087644.48742	6.534949999999999
10317.000002152.2907	19.682250000000003
10317.000022289.3020	9.659189999999999
10317.000031482.3098	12.49224
10317.000066507.30606	7.779269999999999
10317.000100442.56079	20.10957
10317.000074276.42299	15.830779999999999
10317.000067685.26479	9.82262
10317.000043132.26481	10.64226
10317.000007320.26483	12.75413
10317.000012914.2923	18.58354
10317.000060228.30606	16.82368
10317.000036967.3098	17.11684
10317.000009628.2907	17.24557
10317.000002080.3018	13.94501
10317.000014796.2919	18.32236
10317.000050656.46739	15.765109999999998
10317.000038479.3516	9.54712
10317.000029195.3022	18.334909999999997
10317.000018351.3018	13.151819999999999
10317.000046641.4033	14.22033
10317.000070775.30606	19.38346
10317.000032693.3516	19.933319999999995
10317.000001446.2948	8.8325
10317.000012918.2911	16.67314
10317.000074173.51570	16.18448
10317.000047173.25501	15.01252
10317.000076166.42299	10.07338
10317.000063588.25370	10.19393
10317.000022159.2988	7.222189999999999
10317.000002088.2960	12.376939999999998
10317.000022958.3018	7.547009999999999
10317.000097696.54638	12.04154
10317.000003505.2948	6.77003
10317.000098143.56079	5.8855200000000005
10317.000102854.56079	4.56023
10317.000043089.26484	16.651130000000002
10317.000052279.25370	18.19133
10317.000012592.32954	8.98494
10317.000046873.4033	15.76506
10317.000099148.56187	17.96745
10317.000013027.2911	11.19071
10317.000076411.54638	8.097829999999998
10317.000015878.2923	12.180740000000002
10317.000059157.25853	17.30188
10317.000063198.31503	17.39459
10317.000098423.62401	7.982679999999999
10317.000021574.3018	10.81687
10317.000033188.32981	16.444139999999997
10317.000068348.53379	15.732240000000001
10317.000068088.30606	16.480380000000004
10317.000018080.3098	12.65688
10317.000065676.26478	8.146180000000001
10317.000073633.50470	5.822849999999999
10317.000020556.53379	20.898870000000002
10317.000007666.2905	17.358019999999996
10317.000101055.56187	10.929440000000001
10317.000066473.25853	5.0997699999999995
10317.000073409.50470	11.949209999999999
10317.000092799.54638	16.408299999999997
10317.000006619.2905	11.657009999999998
10317.000015303.2926	11.91416
10317.000051986.4021	6.436459999999999
10317.000098352.62401	4.1912199999999995
10317.000027308.3020	15.22262
10317.000001203.2946	14.331090000000001
10317.000072340.42299	6.950329999999999
10317.000044378.26484	13.562790000000001
10317.000047625.4491	7.722319999999999
10317.000010745.2926	11.009500000000001
10317.000097745.54638	19.75724
10317.000038042.32981	15.2012
10317.000032866.3099	10.684720000000002
10317.000028170.3022	18.503749999999997
10317.000002033.26484	21.380390000000006
10317.000014560.2917	23.82627
10317.000040181.25853	7.201559999999999
10317.000068091.26479	13.612209999999997
10317.000005237.2960	7.6789
10317.000058425.25498	10.780050000000001
